,Country,CO2_Percent_Change,Forest_Area_Percent_Change,Predicted_Avg_Temp
4567,Laos,2,0,27.808908
4568,Laos,2,0.25,26.655336
4569,Laos,2,-0.5,30.185497
4570,Laos,2,-1,32.65312
4571,Laos,1,1,23.203289
4572,Laos,1,0.5,25.434793
4573,Laos,1,0.25,26.566843
4574,Laos,1,0,27.720757
4575,Laos,1,0.25,26.566843
4576,Laos,1,-0.5,30.114807
4577,Laos,1,-1,32.592407
4578,Laos,0,1,23.11103
4579,Laos,0,0.5,25.342535
4580,Laos,0,0.25,26.478691
4581,Laos,0,0,25.533749999999998
4582,Laos,0,0.25,26.478691
4583,Laos,0,-0.5,30.04411
4584,Laos,0,-1,32.531696
4585,Laos,-1,1,23.018774
4586,Laos,-1,0.5,25.250277
4587,Laos,-1,0.25,26.390533
4588,Laos,-1,0,27.544445
4589,Laos,-1,0.25,26.390533
4590,Laos,-1,-0.5,29.973425
4591,Laos,-1,-1,32.470985
4592,Laos,-2,1,22.926516
4593,Laos,-2,0.5,25.15802
4594,Laos,-2,0.25,26.302382
4595,Laos,-2,0,27.462133
4596,Laos,-2,0.25,26.302382
4597,Laos,-2,-0.5,29.902763
4598,Laos,-2,-1,32.410275
4599,Laos,-5,1,22.649738
4600,Laos,-5,0.5,24.886272
4601,Laos,-5,0.25,26.038754
4602,Laos,-5,0,27.232231
4603,Laos,-5,0.25,26.038754
4604,Laos,-5,-0.5,29.71186
4605,Laos,-5,-1,32.228138
4606,Mexico,5,1,25.968416
4607,Mexico,5,0.5,27.787758
4608,Mexico,5,0.25,28.706245
4609,Mexico,5,0,29.625593
4610,Mexico,5,0.25,28.706245
4611,Mexico,5,-0.5,31.530796
4612,Mexico,5,-1,33.490788
4613,Mexico,2,1,23.555058
4614,Mexico,2,0.5,25.370872
4615,Mexico,2,0.25,26.30335
4616,Mexico,2,0,27.267021
4617,Mexico,2,0.25,26.30335
4618,Mexico,2,-0.5,29.26762
4619,Mexico,2,-1,31.478077
4620,Mexico,1,1,22.781752
4621,Mexico,1,0.5,24.617447
4622,Mexico,1,0.25,25.561203
4623,Mexico,1,0,26.545584
4624,Mexico,1,0.25,25.561203
4625,Mexico,1,-0.5,28.631668
4626,Mexico,1,-1,30.928566
4627,Mexico,0,1,22.031708
4628,Mexico,0,0.5,23.90311
4629,Mexico,0,0.25,24.875303
4630,Mexico,0,0,20.988642611683847
4631,Mexico,0,0.25,24.875303
4632,Mexico,0,-0.5,28.101894
4633,Mexico,0,-1,30.414818
4634,Mexico,-1,1,21.371384
4635,Mexico,-1,0.5,23.283947
4636,Mexico,-1,0.25,24.283262
4637,Mexico,-1,0,25.314327
4638,Mexico,-1,0.25,24.283262
4639,Mexico,-1,-0.5,27.604595
4640,Mexico,-1,-1,29.916615
4641,Mexico,-2,1,20.817461
4642,Mexico,-2,0.5,22.740208
4643,Mexico,-2,0.25,23.750153
4644,Mexico,-2,0,24.829702
4645,Mexico,-2,0.25,23.750153
4646,Mexico,-2,-0.5,27.135197
4647,Mexico,-2,-1,29.451477
4648,Mexico,-5,1,19.470957
4649,Mexico,-5,0.5,21.438765
4650,Mexico,-5,0.25,22.545668
4651,Mexico,-5,0,23.667812
4652,Mexico,-5,0.25,22.545668
4653,Mexico,-5,-0.5,25.946678
4654,Mexico,-5,-1,28.255703
4655,Yemen,5,1,26.940749999999998
4656,Yemen,5,0.5,26.940749999999998
4657,Yemen,5,0.25,26.940749999999998
4658,Yemen,5,0,26.940749999999998
4659,Yemen,5,0.25,26.940749999999998
4660,Yemen,5,-0.5,26.940749999999998
4661,Yemen,5,-1,26.940749999999998
4662,Yemen,2,1,26.940749999999998
4663,Yemen,2,0.5,26.940749999999998
4664,Yemen,2,0.25,26.940749999999998
4665,Yemen,2,0,26.940749999999998
4666,Yemen,2,0.25,26.940749999999998
4667,Yemen,2,-0.5,26.940749999999998
4668,Yemen,2,-1,26.940749999999998
4669,Yemen,1,1,26.940749999999998
4670,Yemen,1,0.5,26.940749999999998
4671,Yemen,1,0.25,26.940749999999998
4672,Yemen,1,0,26.940749999999998
4673,Yemen,1,0.25,26.940749999999998
4674,Yemen,1,-0.5,26.940749999999998
4675,Yemen,1,-1,26.940749999999998
4676,Yemen,0,1,26.940749999999998
4677,Yemen,0,0.5,26.940749999999998
4678,Yemen,0,0.25,26.940749999999998
4679,Yemen,0,0,26.940749999999998
4680,Yemen,0,0.25,26.940749999999998
4681,Yemen,0,-0.5,26.940749999999998
4682,Yemen,0,-1,26.940749999999998
4683,Yemen,-1,1,26.940749999999998
4684,Yemen,-1,0.5,26.940749999999998
4685,Yemen,-1,0.25,26.940749999999998
4686,Yemen,-1,0,26.940749999999998
4687,Yemen,-1,0.25,26.940749999999998
4688,Yemen,-1,-0.5,26.940749999999998
4689,Yemen,-1,-1,26.940749999999998
4690,Yemen,-2,1,26.940749999999998
4691,Yemen,-2,0.5,26.940749999999998
4692,Yemen,-2,0.25,26.940749999999998
4693,Yemen,-2,0,26.940749999999998
4694,Yemen,-2,0.25,26.940749999999998
4695,Yemen,-2,-0.5,26.940749999999998
4696,Yemen,-2,-1,26.940749999999998
4697,Yemen,-5,1,26.940749999999998
4698,Yemen,-5,0.5,26.940749999999998
4699,Yemen,-5,0.25,26.940749999999998
4700,Yemen,-5,0,26.940749999999998
4701,Yemen,-5,0.25,26.940749999999998
4702,Yemen,-5,-0.5,26.940749999999998
4703,Yemen,-5,-1,26.940749999999998
4704,Ghana,5,1,40.424744
4705,Ghana,5,0.5,40.678127
4706,Ghana,5,0.25,40.804813
4707,Ghana,5,0,40.93407
4708,Ghana,5,0.25,40.804813
4709,Ghana,5,-0.5,41.205006
4710,Ghana,5,-1,41.478195
4711,Ghana,2,1,39.031765
4712,Ghana,2,0.5,39.285145
4713,Ghana,2,0.25,39.411835
4714,Ghana,2,0,39.543247
4715,Ghana,2,0.25,39.411835
4716,Ghana,2,-0.5,39.813087
4717,Ghana,2,-1,40.092304
4718,Ghana,1,1,38.567432
4719,Ghana,1,0.5,38.820816
4720,Ghana,1,0.25,38.947582
4721,Ghana,1,0,39.07964
4722,Ghana,1,0.25,38.947582
4723,Ghana,1,-0.5,39.353214
4724,Ghana,1,-1,39.644943
4725,Ghana,0,1,38.103107
4726,Ghana,0,0.5,38.356487
4727,Ghana,0,0.25,38.483974
4728,Ghana,0,0,26.890953703703705
4729,Ghana,0,0.25,38.483974
4730,Ghana,0,-0.5,38.90109
4731,Ghana,0,-1,39.20415
4732,Ghana,-1,1,37.638775
4733,Ghana,-1,0.5,37.892406
4734,Ghana,-1,0.25,38.025402
4735,Ghana,-1,0,38.16225
4736,Ghana,-1,0.25,38.025402
4737,Ghana,-1,-0.5,38.456062
4738,Ghana,-1,-1,38.768795
4739,Ghana,-2,1,37.17445
4740,Ghana,-2,0.5,37.43573
4741,Ghana,-2,0.25,37.572662
4742,Ghana,-2,0,37.717373
4743,Ghana,-2,0.25,37.572662
4744,Ghana,-2,-0.5,38.011044
4745,Ghana,-2,-1,38.339344
4746,Ghana,-5,1,35.816265
4747,Ghana,-5,0.5,36.09495
4748,Ghana,-5,0.25,36.23869
4749,Ghana,-5,0,36.3834
4750,Ghana,-5,0.25,36.23869
4751,Ghana,-5,-0.5,36.70854
4752,Ghana,-5,-1,37.067387
4753,Egypt,5,1,25.77349
4754,Egypt,5,0.5,25.390236
4755,Egypt,5,0.25,25.198608
4756,Egypt,5,0,25.00698
4757,Egypt,5,0.25,25.198608
4758,Egypt,5,-0.5,24.623726
4759,Egypt,5,-1,24.24047
4760,Egypt,2,1,24.315323
4761,Egypt,2,0.5,23.924377
4762,Egypt,2,0.25,23.730373
4763,Egypt,2,0,23.538748
4764,Egypt,2,0.25,23.730373
4765,Egypt,2,-0.5,23.156998
4766,Egypt,2,-1,22.782501
4767,Egypt,1,1,23.84225
4768,Egypt,1,0.5,23.441074
4769,Egypt,1,0.25,23.245602
4770,Egypt,1,0,23.050129
4771,Egypt,1,0.25,23.245602
4772,Egypt,1,-0.5,22.671753
4773,Egypt,1,-1,22.297256
4774,Egypt,0,1,23.371347
4775,Egypt,0,0.5,22.963352
4776,Egypt,0,0.25,22.762299
4777,Egypt,0,0,22.823118421052634
4778,Egypt,0,0.25,22.762299
4779,Egypt,0,-0.5,22.186506
4780,Egypt,0,-1,21.81201
4781,Egypt,-1,1,22.900444
4782,Egypt,-1,0.5,22.49245
4783,Egypt,-1,0.25,22.289318
4784,Egypt,-1,0,22.089699
4785,Egypt,-1,0.25,22.289318
4786,Egypt,-1,-0.5,21.706583
4787,Egypt,-1,-1,21.326767
4788,Egypt,-2,1,22.42954
4789,Egypt,-2,0.5,22.022198
4790,Egypt,-2,0.25,21.822582
4791,Egypt,-2,0,21.622963
4792,Egypt,-2,0.25,21.822582
4793,Egypt,-2,-0.5,21.227444
4794,Egypt,-2,-1,20.846958
4795,Egypt,-5,1,21.023487
4796,Egypt,-5,0.5,20.626163
4797,Egypt,-5,0.25,20.427502
4798,Egypt,-5,0,20.228842
4799,Egypt,-5,0.25,20.427502
4800,Egypt,-5,-0.5,19.840277
4801,Egypt,-5,-1,19.458525
4802,Guyana,5,1,27.41841666666667
4803,Guyana,5,0.5,27.41841666666667
4804,Guyana,5,0.25,27.41841666666667
4805,Guyana,5,0,27.41841666666667
4806,Guyana,5,0.25,27.41841666666667
4807,Guyana,5,-0.5,27.41841666666667
4808,Guyana,5,-1,27.41841666666667
4809,Guyana,2,1,27.41841666666667
4810,Guyana,2,0.5,27.41841666666667
4811,Guyana,2,0.25,27.41841666666667
4812,Guyana,2,0,27.41841666666667
4813,Guyana,2,0.25,27.41841666666667
4814,Guyana,2,-0.5,27.41841666666667
4815,Guyana,2,-1,27.41841666666667
4816,Guyana,1,1,27.41841666666667
4817,Guyana,1,0.5,27.41841666666667
4818,Guyana,1,0.25,27.41841666666667
4819,Guyana,1,0,27.41841666666667
4820,Guyana,1,0.25,27.41841666666667
4821,Guyana,1,-0.5,27.41841666666667
4822,Guyana,1,-1,27.41841666666667
4823,Guyana,0,1,27.41841666666667
4824,Guyana,0,0.5,27.41841666666667
4825,Guyana,0,0.25,27.41841666666667
4826,Guyana,0,0,27.41841666666667
4827,Guyana,0,0.25,27.41841666666667
4828,Guyana,0,-0.5,27.41841666666667
4829,Guyana,0,-1,27.41841666666667
4830,Guyana,-1,1,27.41841666666667
4831,Guyana,-1,0.5,27.41841666666667
4832,Guyana,-1,0.25,27.41841666666667
4833,Guyana,-1,0,27.41841666666667
4834,Guyana,-1,0.25,27.41841666666667
4835,Guyana,-1,-0.5,27.41841666666667
4836,Guyana,-1,-1,27.41841666666667
4837,Guyana,-2,1,27.41841666666667
4838,Guyana,-2,0.5,27.41841666666667
4839,Guyana,-2,0.25,27.41841666666667
4840,Guyana,-2,0,27.41841666666667
4841,Guyana,-2,0.25,27.41841666666667
4842,Guyana,-2,-0.5,27.41841666666667
4843,Guyana,-2,-1,27.41841666666667
4844,Guyana,-5,1,27.41841666666667
4845,Guyana,-5,0.5,27.41841666666667
4846,Guyana,-5,0.25,27.41841666666667
4847,Guyana,-5,0,27.41841666666667
4848,Guyana,-5,0.25,27.41841666666667
4849,Guyana,-5,-0.5,27.41841666666667
4850,Guyana,-5,-1,27.41841666666667
4851,Mali,5,1,27.996055555555557
4852,Mali,5,0.5,27.996055555555557
4853,Mali,5,0.25,27.996055555555557
4854,Mali,5,0,27.996055555555557
4855,Mali,5,0.25,27.996055555555557
4856,Mali,5,-0.5,27.996055555555557
4857,Mali,5,-1,27.996055555555557
4858,Mali,2,1,27.996055555555557
4859,Mali,2,0.5,27.996055555555557
4860,Mali,2,0.25,27.996055555555557
4861,Mali,2,0,27.996055555555557
4862,Mali,2,0.25,27.996055555555557
4863,Mali,2,-0.5,27.996055555555557
4864,Mali,2,-1,27.996055555555557
4865,Mali,1,1,27.996055555555557
4866,Mali,1,0.5,27.996055555555557
4867,Mali,1,0.25,27.996055555555557
4868,Mali,1,0,27.996055555555557
4869,Mali,1,0.25,27.996055555555557
4870,Mali,1,-0.5,27.996055555555557
4871,Mali,1,-1,27.996055555555557
4872,Mali,0,1,27.996055555555557
4873,Mali,0,0.5,27.996055555555557
4874,Mali,0,0.25,27.996055555555557
4875,Mali,0,0,27.996055555555557
4876,Mali,0,0.25,27.996055555555557
4877,Mali,0,-0.5,27.996055555555557
4878,Mali,0,-1,27.996055555555557
4879,Mali,-1,1,27.996055555555557
4880,Mali,-1,0.5,27.996055555555557
4881,Mali,-1,0.25,27.996055555555557
4882,Mali,-1,0,27.996055555555557
4883,Mali,-1,0.25,27.996055555555557
4884,Mali,-1,-0.5,27.996055555555557
4885,Mali,-1,-1,27.996055555555557
4886,Mali,-2,1,27.996055555555557
4887,Mali,-2,0.5,27.996055555555557
4888,Mali,-2,0.25,27.996055555555557
4889,Mali,-2,0,27.996055555555557
4890,Mali,-2,0.25,27.996055555555557
4891,Mali,-2,-0.5,27.996055555555557
4892,Mali,-2,-1,27.996055555555557
4893,Mali,-5,1,27.996055555555557
4894,Mali,-5,0.5,27.996055555555557
4895,Mali,-5,0.25,27.996055555555557
4896,Mali,-5,0,27.996055555555557
4897,Mali,-5,0.25,27.996055555555557
4898,Mali,-5,-0.5,27.996055555555557
4899,Mali,-5,-1,27.996055555555557
4900,Bolivia,5,1,12.47055
4901,Bolivia,5,0.5,13.070161
4902,Bolivia,5,0.25,13.387307
4903,Bolivia,5,0,13.704453
4904,Bolivia,5,0.25,13.387307
4905,Bolivia,5,-0.5,14.34797
4906,Bolivia,5,-1,15.017283
4907,Bolivia,2,1,11.992782
4908,Bolivia,2,0.5,12.627076
4909,Bolivia,2,0.25,12.944222
4910,Bolivia,2,0,13.266399
4911,Bolivia,2,0.25,12.944222
4912,Bolivia,2,-0.5,13.939044
4913,Bolivia,2,-1,14.663268
4914,Bolivia,1,1,11.845087
4915,Bolivia,1,0.5,12.479382
4916,Bolivia,1,0.25,12.797765
4917,Bolivia,1,0,13.122096
4918,Bolivia,1,0.25,12.797765
4919,Bolivia,1,-0.5,13.81821
4920,Bolivia,1,-1,14.552793
4921,Bolivia,0,1,11.697392
4922,Bolivia,0,0.5,12.331687
4923,Bolivia,0,0.25,12.653462
4924,Bolivia,0,0,12.062652777777778
4925,Bolivia,0,0.25,12.653462
4926,Bolivia,0,-0.5,13.702841
4927,Bolivia,0,-1,14.461691
4928,Bolivia,-1,1,11.549698
4929,Bolivia,-1,0.5,12.184827
4930,Bolivia,-1,0.25,12.514928
4931,Bolivia,-1,0,12.863444
4932,Bolivia,-1,0.25,12.514928
4933,Bolivia,-1,-0.5,13.591868
4934,Bolivia,-1,-1,14.382813
4935,Bolivia,-2,1,11.402002
4936,Bolivia,-2,0.5,12.044707
4937,Bolivia,-2,0.25,12.386425
4938,Bolivia,-2,0,12.748723
4939,Bolivia,-2,0.25,12.386425
4940,Bolivia,-2,-0.5,13.499835
4941,Bolivia,-2,-1,14.304402
4942,Bolivia,-5,1,10.973628
4943,Bolivia,-5,0.5,11.686849
4944,Bolivia,-5,0.25,12.069808
4945,Bolivia,-5,0,12.457084
4946,Bolivia,-5,0.25,12.069808
4947,Bolivia,-5,-0.5,13.261428
4948,Bolivia,-5,-1,14.094161
4949,Costa Rica,5,1,25.480999999999998
4950,Costa Rica,5,0.5,25.480999999999998
4951,Costa Rica,5,0.25,25.480999999999998
4952,Costa Rica,5,0,25.480999999999998
4953,Costa Rica,5,0.25,25.480999999999998
4954,Costa Rica,5,-0.5,25.480999999999998
4955,Costa Rica,5,-1,25.480999999999998
4956,Costa Rica,2,1,25.480999999999998
4957,Costa Rica,2,0.5,25.480999999999998
4958,Costa Rica,2,0.25,25.480999999999998
4959,Costa Rica,2,0,25.480999999999998
4960,Costa Rica,2,0.25,25.480999999999998
4961,Costa Rica,2,-0.5,25.480999999999998
4962,Costa Rica,2,-1,25.480999999999998
4963,Costa Rica,1,1,25.480999999999998
4964,Costa Rica,1,0.5,25.480999999999998
4965,Costa Rica,1,0.25,25.480999999999998
4966,Costa Rica,1,0,25.480999999999998
4967,Costa Rica,1,0.25,25.480999999999998
4968,Costa Rica,1,-0.5,25.480999999999998
4969,Costa Rica,1,-1,25.480999999999998
4970,Costa Rica,0,1,25.480999999999998
4971,Costa Rica,0,0.5,25.480999999999998
4972,Costa Rica,0,0.25,25.480999999999998
4973,Costa Rica,0,0,25.480999999999998
4974,Costa Rica,0,0.25,25.480999999999998
4975,Costa Rica,0,-0.5,25.480999999999998
4976,Costa Rica,0,-1,25.480999999999998
4977,Costa Rica,-1,1,25.480999999999998
4978,Costa Rica,-1,0.5,25.480999999999998
4979,Costa Rica,-1,0.25,25.480999999999998
4980,Costa Rica,-1,0,25.480999999999998
4981,Costa Rica,-1,0.25,25.480999999999998
4982,Costa Rica,-1,-0.5,25.480999999999998
4983,Costa Rica,-1,-1,25.480999999999998
4984,Costa Rica,-2,1,25.480999999999998
4985,Costa Rica,-2,0.5,25.480999999999998
4986,Costa Rica,-2,0.25,25.480999999999998
4987,Costa Rica,-2,0,25.480999999999998
4988,Costa Rica,-2,0.25,25.480999999999998
4989,Costa Rica,-2,-0.5,25.480999999999998
4990,Costa Rica,-2,-1,25.480999999999998
4991,Costa Rica,-5,1,25.480999999999998
4992,Costa Rica,-5,0.5,25.480999999999998
4993,Costa Rica,-5,0.25,25.480999999999998
4994,Costa Rica,-5,0,25.480999999999998
4995,Costa Rica,-5,0.25,25.480999999999998
4996,Costa Rica,-5,-0.5,25.480999999999998
4997,Costa Rica,-5,-1,25.480999999999998
4998,Germany,5,1,14.1863
4999,Germany,5,0.5,11.193943
5000,Germany,5,0.25,9.80618
5001,Germany,5,0,8.721266
5002,Germany,5,0.25,9.80618
5003,Germany,5,-0.5,10.446547
5004,Germany,5,-1,15.778883
5005,Germany,2,1,14.6181135
5006,Germany,2,0.5,11.733341
5007,Germany,2,0.25,10.511837
5008,Germany,2,0,9.791981
5009,Germany,2,0.25,10.511837
5010,Germany,2,-0.5,11.758908
5011,Germany,2,-1,17.040895
5012,Germany,1,1,14.784967
5013,Germany,1,0.5,11.966514
5014,Germany,1,0.25,10.782841
5015,Germany,1,0,10.211475
5016,Germany,1,0.25,10.782841
5017,Germany,1,-0.5,12.283498
5018,Germany,1,-1,17.495237
5019,Germany,0,1,14.958165
5020,Germany,0,0.5,12.199685
5021,Germany,0,0.25,11.089781
5022,Germany,0,0,9.530550411522633
5023,Germany,0,0.25,11.089781
5024,Germany,0,-0.5,12.822615
5025,Germany,0,-1,17.957605
5026,Germany,-1,1,15.139496
5027,Germany,-1,0.5,12.439407
5028,Germany,-1,0.25,11.42037
5029,Germany,-1,0,11.141417
5030,Germany,-1,0.25,11.42037
5031,Germany,-1,-0.5,13.373372
5032,Germany,-1,-1,18.421846
5033,Germany,-2,1,15.331643
5034,Germany,-2,0.5,12.69825
5035,Germany,-2,0.25,11.771307
5036,Germany,-2,0,11.676283
5037,Germany,-2,0.25,11.771307
5038,Germany,-2,-0.5,13.935735
5039,Germany,-2,-1,18.899996
5040,Germany,-5,1,16.010445
5041,Germany,-5,0.5,13.617631
5042,Germany,-5,0.25,13.025033
5043,Germany,-5,0,13.363227
5044,Germany,-5,0.25,13.025033
5045,Germany,-5,-0.5,15.693066
5046,Germany,-5,-1,20.3957
5047,Iceland,5,1,2.661152
5048,Iceland,5,0.5,2.6302233
5049,Iceland,5,0.25,2.614759
5050,Iceland,5,0,2.5992947
5051,Iceland,5,0.25,2.614759
5052,Iceland,5,-0.5,2.5683658
5053,Iceland,5,-1,2.5374374
5054,Iceland,2,1,2.6103134
5055,Iceland,2,0.5,2.581969
5056,Iceland,2,0.25,2.5678005
5057,Iceland,2,0,2.5536315
5058,Iceland,2,0.25,2.5678005
5059,Iceland,2,-0.5,2.526201
5060,Iceland,2,-1,2.501165
5061,Iceland,1,1,2.6025753
5062,Iceland,1,0.5,2.577217
5063,Iceland,1,0.25,2.5654442
5064,Iceland,1,0,2.5540028
5065,Iceland,1,0.25,2.5654442
5066,Iceland,1,-0.5,2.5311642
5067,Iceland,1,-1,2.508444
5068,Iceland,0,1,2.6095762
5069,Iceland,0,0.5,2.5867481
5070,Iceland,0,0.25,2.5753343
5071,Iceland,0,0,2.6907499999999995
5072,Iceland,0,0.25,2.5753343
5073,Iceland,0,-0.5,2.5414007
5074,Iceland,0,-1,2.5187802
5075,Iceland,-1,1,2.6195986
5076,Iceland,-1,0.5,2.5969782
5077,Iceland,-1,0.25,2.5856678
5078,Iceland,-1,0,2.5743577
5079,Iceland,-1,0.25,2.5856678
5080,Iceland,-1,-0.5,2.5519023
5081,Iceland,-1,-1,2.5305207
5082,Iceland,-2,1,2.6302586
5083,Iceland,-2,0.5,2.6089573
5084,Iceland,-2,0.25,2.598757
5085,Iceland,-2,0,2.590319
5086,Iceland,-2,0.25,2.598757
5087,Iceland,-2,-0.5,2.5735834
5088,Iceland,-2,-1,2.5568478
5089,Iceland,-5,1,2.703125
5090,Iceland,-5,0.5,2.6863894
5091,Iceland,-5,0.25,2.6780217
5092,Iceland,-5,0,2.669654
5093,Iceland,-5,0.25,2.6780217
5094,Iceland,-5,-0.5,2.6529183
5095,Iceland,-5,-1,2.636183
5096,Liberia,5,1,34.144188
5097,Liberia,5,0.5,34.5839
5098,Liberia,5,0.25,34.83042
5099,Liberia,5,0,35.097916
5100,Liberia,5,0.25,34.83042
5101,Liberia,5,-0.5,35.788086
5102,Liberia,5,-1,36.613434
5103,Liberia,2,1,31.49462
5104,Liberia,2,0.5,32.068233
5105,Liberia,2,0.25,32.40485
5106,Liberia,2,0,32.77183
5107,Liberia,2,0.25,32.40485
5108,Liberia,2,-0.5,33.633938
5109,Liberia,2,-1,34.758675
5110,Liberia,1,1,30.64475
5111,Liberia,1,0.5,31.277105
5112,Liberia,1,0.25,31.643816
5113,Liberia,1,0,32.048134
5114,Liberia,1,0.25,31.643816
5115,Liberia,1,-0.5,33.016182
5116,Liberia,1,-1,34.20353
5117,Liberia,0,1,29.836172
5118,Liberia,0,0.5,30.5158
5119,Liberia,0,0.25,30.91904
5120,Liberia,0,0,26.317666666666668
5121,Liberia,0,0.25,30.91904
5122,Liberia,0,-0.5,32.419556
5123,Liberia,0,-1,33.67002
5124,Liberia,-1,1,29.040958
5125,Liberia,-1,0.5,29.78995
5126,Liberia,-1,0.25,30.212172
5127,Liberia,-1,0,30.71227
5128,Liberia,-1,0.25,30.212172
5129,Liberia,-1,-0.5,31.863592
5130,Liberia,-1,-1,33.14116
5131,Liberia,-2,1,28.268938
5132,Liberia,-2,0.5,29.08769
5133,Liberia,-2,0.25,29.56428
5134,Liberia,-2,0,30.099298
5135,Liberia,-2,0.25,29.56428
5136,Liberia,-2,-0.5,31.322626
5137,Liberia,-2,-1,32.649586
5138,Liberia,-5,1,26.172623
5139,Liberia,-5,0.5,27.187853
5140,Liberia,-5,0.25,27.80956
5141,Liberia,-5,0,28.464136
5142,Liberia,-5,0.25,27.80956
5143,Liberia,-5,-0.5,29.865175
5144,Liberia,-5,-1,31.355665
5145,Saudi Arabia,5,1,26.35109523809524
5146,Saudi Arabia,5,0.5,26.35109523809524
5147,Saudi Arabia,5,0.25,26.35109523809524
5148,Saudi Arabia,5,0,26.35109523809524
5149,Saudi Arabia,5,0.25,26.35109523809524
5150,Saudi Arabia,5,-0.5,26.35109523809524
5151,Saudi Arabia,5,-1,26.35109523809524
5152,Saudi Arabia,2,1,26.35109523809524
5153,Saudi Arabia,2,0.5,26.35109523809524
5154,Saudi Arabia,2,0.25,26.35109523809524
5155,Saudi Arabia,2,0,26.35109523809524
5156,Saudi Arabia,2,0.25,26.35109523809524
5157,Saudi Arabia,2,-0.5,26.35109523809524
5158,Saudi Arabia,2,-1,26.35109523809524
5159,Saudi Arabia,1,1,26.35109523809524
5160,Saudi Arabia,1,0.5,26.35109523809524
5161,Saudi Arabia,1,0.25,26.35109523809524
5162,Saudi Arabia,1,0,26.35109523809524
5163,Saudi Arabia,1,0.25,26.35109523809524
5164,Saudi Arabia,1,-0.5,26.35109523809524
5165,Saudi Arabia,1,-1,26.35109523809524
5166,Saudi Arabia,0,1,26.35109523809524
5167,Saudi Arabia,0,0.5,26.35109523809524
5168,Saudi Arabia,0,0.25,26.35109523809524
5169,Saudi Arabia,0,0,26.35109523809524
5170,Saudi Arabia,0,0.25,26.35109523809524
5171,Saudi Arabia,0,-0.5,26.35109523809524
5172,Saudi Arabia,0,-1,26.35109523809524
5173,Saudi Arabia,-1,1,26.35109523809524
5174,Saudi Arabia,-1,0.5,26.35109523809524
5175,Saudi Arabia,-1,0.25,26.35109523809524
5176,Saudi Arabia,-1,0,26.35109523809524
5177,Saudi Arabia,-1,0.25,26.35109523809524
5178,Saudi Arabia,-1,-0.5,26.35109523809524
5179,Saudi Arabia,-1,-1,26.35109523809524
5180,Saudi Arabia,-2,1,26.35109523809524
5181,Saudi Arabia,-2,0.5,26.35109523809524
5182,Saudi Arabia,-2,0.25,26.35109523809524
5183,Saudi Arabia,-2,0,26.35109523809524
5184,Saudi Arabia,-2,0.25,26.35109523809524
5185,Saudi Arabia,-2,-0.5,26.35109523809524
5186,Saudi Arabia,-2,-1,26.35109523809524
5187,Saudi Arabia,-5,1,26.35109523809524
5188,Saudi Arabia,-5,0.5,26.35109523809524
5189,Saudi Arabia,-5,0.25,26.35109523809524
5190,Saudi Arabia,-5,0,26.35109523809524
5191,Saudi Arabia,-5,0.25,26.35109523809524
5192,Saudi Arabia,-5,-0.5,26.35109523809524
5193,Saudi Arabia,-5,-1,26.35109523809524
5194,Gabon,5,1,26.557541666666665
5195,Gabon,5,0.5,26.557541666666665
5196,Gabon,5,0.25,26.557541666666665
5197,Gabon,5,0,26.557541666666665
5198,Gabon,5,0.25,26.557541666666665
5199,Gabon,5,-0.5,26.557541666666665
5200,Gabon,5,-1,26.557541666666665
5201,Gabon,2,1,26.557541666666665
5202,Gabon,2,0.5,26.557541666666665
5203,Gabon,2,0.25,26.557541666666665
5204,Gabon,2,0,26.557541666666665
5205,Gabon,2,0.25,26.557541666666665
5206,Gabon,2,-0.5,26.557541666666665
5207,Gabon,2,-1,26.557541666666665
5208,Gabon,1,1,26.557541666666665
5209,Gabon,1,0.5,26.557541666666665
5210,Gabon,1,0.25,26.557541666666665
5211,Gabon,1,0,26.557541666666665
5212,Gabon,1,0.25,26.557541666666665
5213,Gabon,1,-0.5,26.557541666666665
5214,Gabon,1,-1,26.557541666666665
5215,Gabon,0,1,26.557541666666665
5216,Gabon,0,0.5,26.557541666666665
5217,Gabon,0,0.25,26.557541666666665
5218,Gabon,0,0,26.557541666666665
5219,Gabon,0,0.25,26.557541666666665
5220,Gabon,0,-0.5,26.557541666666665
5221,Gabon,0,-1,26.557541666666665
5222,Gabon,-1,1,26.557541666666665
5223,Gabon,-1,0.5,26.557541666666665
5224,Gabon,-1,0.25,26.557541666666665
5225,Gabon,-1,0,26.557541666666665
5226,Gabon,-1,0.25,26.557541666666665
5227,Gabon,-1,-0.5,26.557541666666665
5228,Gabon,-1,-1,26.557541666666665
5229,Gabon,-2,1,26.557541666666665
5230,Gabon,-2,0.5,26.557541666666665
5231,Gabon,-2,0.25,26.557541666666665
5232,Gabon,-2,0,26.557541666666665
5233,Gabon,-2,0.25,26.557541666666665
5234,Gabon,-2,-0.5,26.557541666666665
5235,Gabon,-2,-1,26.557541666666665
5236,Gabon,-5,1,26.557541666666665
5237,Gabon,-5,0.5,26.557541666666665
5238,Gabon,-5,0.25,26.557541666666665
5239,Gabon,-5,0,26.557541666666665
5240,Gabon,-5,0.25,26.557541666666665
5241,Gabon,-5,-0.5,26.557541666666665
5242,Gabon,-5,-1,26.557541666666665
5243,Lebanon,5,1,28.558933
5244,Lebanon,5,0.5,22.568357
5245,Lebanon,5,0.25,21.25227
